,index,time,count,year,month,day,hour,weekday,holiday,count_pred
1590,26590,2016-01-03 13:00:00,97,2016,1,3,13,6,0,98
1591,26591,2016-01-03 14:00:00,67,2016,1,3,14,6,0,85
1592,26592,2016-01-03 15:00:00,62,2016,1,3,15,6,0,81
1593,26593,2016-01-03 16:00:00,61,2016,1,3,16,6,0,77
1594,26594,2016-01-03 17:00:00,53,2016,1,3,17,6,0,71
1595,26595,2016-01-03 18:00:00,44,2016,1,3,18,6,0,65
1596,26596,2016-01-03 19:00:00,42,2016,1,3,19,6,0,58
1597,26597,2016-01-03 20:00:00,37,2016,1,3,20,6,0,55
1598,26598,2016-01-03 21:00:00,35,2016,1,3,21,6,0,49
1599,26599,2016-01-03 22:00:00,34,2016,1,3,22,6,0,45
1600,26600,2016-01-03 23:00:00,32,2016,1,3,23,6,0,44
1601,26601,2016-01-04 00:00:00,32,2016,1,4,0,0,0,43
1602,26602,2016-01-04 01:00:00,32,2016,1,4,1,0,0,40
1603,26603,2016-01-04 02:00:00,31,2016,1,4,2,0,0,39
1604,26604,2016-01-04 03:00:00,32,2016,1,4,3,0,0,39
1605,26605,2016-01-04 04:00:00,56,2016,1,4,4,0,0,68
1606,26606,2016-01-04 05:00:00,207,2016,1,4,5,0,0,243
1607,26607,2016-01-04 06:00:00,758,2016,1,4,6,0,0,857
1608,26608,2016-01-04 07:00:00,1422,2016,1,4,7,0,0,1652
1609,26609,2016-01-04 08:00:00,1934,2016,1,4,8,0,0,2244
1610,26610,2016-01-04 09:00:00,2087,2016,1,4,9,0,0,2417
1611,26611,2016-01-04 10:00:00,2119,2016,1,4,10,0,0,2463
1612,26612,2016-01-04 11:00:00,2129,2016,1,4,11,0,0,2478
1613,26613,2016-01-04 12:00:00,2137,2016,1,4,12,0,0,2450
1614,26614,2016-01-04 13:00:00,2144,2016,1,4,13,0,0,2453
1615,26615,2016-01-04 14:00:00,2133,2016,1,4,14,0,0,2424
1616,26616,2016-01-04 15:00:00,2073,2016,1,4,15,0,0,2345
1617,26617,2016-01-04 16:00:00,1864,2016,1,4,16,0,0,2103
1618,26618,2016-01-04 17:00:00,1222,2016,1,4,17,0,0,1405
1619,26619,2016-01-04 18:00:00,578,2016,1,4,18,0,0,690
1620,26620,2016-01-04 19:00:00,230,2016,1,4,19,0,0,286
1621,26621,2016-01-04 20:00:00,123,2016,1,4,20,0,0,153
1622,26622,2016-01-04 21:00:00,87,2016,1,4,21,0,0,109
1623,26623,2016-01-04 22:00:00,70,2016,1,4,22,0,0,85
1624,26624,2016-01-04 23:00:00,48,2016,1,4,23,0,0,65
1625,26625,2016-01-05 00:00:00,36,2016,1,5,0,1,0,51
1626,26626,2016-01-05 01:00:00,33,2016,1,5,1,1,0,46
1627,26627,2016-01-05 02:00:00,29,2016,1,5,2,1,0,43
1628,26628,2016-01-05 03:00:00,31,2016,1,5,3,1,0,43
1629,26629,2016-01-05 04:00:00,59,2016,1,5,4,1,0,73
1630,26630,2016-01-05 05:00:00,242,2016,1,5,5,1,0,251
1631,26631,2016-01-05 06:00:00,826,2016,1,5,6,1,0,873
1632,26632,2016-01-05 07:00:00,1605,2016,1,5,7,1,0,1671
1633,26633,2016-01-05 08:00:00,2188,2016,1,5,8,1,0,2274
1634,26634,2016-01-05 09:00:00,2377,2016,1,5,9,1,0,2463
1635,26635,2016-01-05 10:00:00,2417,2016,1,5,10,1,0,2508
1636,26636,2016-01-05 11:00:00,2425,2016,1,5,11,1,0,2513
1637,26637,2016-01-05 12:00:00,2363,2016,1,5,12,1,0,2469
1638,26638,2016-01-05 13:00:00,2358,2016,1,5,13,1,0,2482
1639,26639,2016-01-05 14:00:00,2318,2016,1,5,14,1,0,2445
1640,26640,2016-01-05 15:00:00,2242,2016,1,5,15,1,0,2361
1641,26641,2016-01-05 16:00:00,1999,2016,1,5,16,1,0,2103
1642,26642,2016-01-05 17:00:00,1329,2016,1,5,17,1,0,1409
1643,26643,2016-01-05 18:00:00,605,2016,1,5,18,1,0,705
1644,26644,2016-01-05 19:00:00,233,2016,1,5,19,1,0,301
1645,26645,2016-01-05 20:00:00,123,2016,1,5,20,1,0,165
1646,26646,2016-01-05 21:00:00,90,2016,1,5,21,1,0,116
1647,26647,2016-01-05 22:00:00,71,2016,1,5,22,1,0,92
1648,26648,2016-01-05 23:00:00,55,2016,1,5,23,1,0,68
1649,26649,2016-01-06 00:00:00,40,2016,1,6,0,2,0,55
1650,26650,2016-01-06 01:00:00,36,2016,1,6,1,2,0,50
1651,26651,2016-01-06 02:00:00,31,2016,1,6,2,2,0,46
1652,26652,2016-01-06 03:00:00,31,2016,1,6,3,2,0,46
1653,26653,2016-01-06 04:00:00,58,2016,1,6,4,2,0,74
1654,26654,2016-01-06 05:00:00,225,2016,1,6,5,2,0,251
1655,26655,2016-01-06 06:00:00,836,2016,1,6,6,2,0,869
1656,26656,2016-01-06 07:00:00,1578,2016,1,6,7,2,0,1667
1657,26657,2016-01-06 08:00:00,2243,2016,1,6,8,2,0,2284
1658,26658,2016-01-06 09:00:00,2456,2016,1,6,9,2,0,2485
1659,26659,2016-01-06 10:00:00,2518,2016,1,6,10,2,0,2530
1660,26660,2016-01-06 11:00:00,2509,2016,1,6,11,2,0,2534
1661,26661,2016-01-06 12:00:00,2466,2016,1,6,12,2,0,2485
1662,26662,2016-01-06 13:00:00,2468,2016,1,6,13,2,0,2497
1663,26663,2016-01-06 14:00:00,2438,2016,1,6,14,2,0,2452
1664,26664,2016-01-06 15:00:00,2353,2016,1,6,15,2,0,2358
1665,26665,2016-01-06 16:00:00,2107,2016,1,6,16,2,0,2102
1666,26666,2016-01-06 17:00:00,1410,2016,1,6,17,2,0,1413
1667,26667,2016-01-06 18:00:00,666,2016,1,6,18,2,0,711
1668,26668,2016-01-06 19:00:00,276,2016,1,6,19,2,0,314
1669,26669,2016-01-06 20:00:00,148,2016,1,6,20,2,0,174
1670,26670,2016-01-06 21:00:00,101,2016,1,6,21,2,0,125
1671,26671,2016-01-06 22:00:00,70,2016,1,6,22,2,0,94
1672,26672,2016-01-06 23:00:00,48,2016,1,6,23,2,0,70
1673,26673,2016-01-07 00:00:00,40,2016,1,7,0,3,0,55
1674,26674,2016-01-07 01:00:00,34,2016,1,7,1,3,0,51
1675,26675,2016-01-07 02:00:00,30,2016,1,7,2,3,0,48
1676,26676,2016-01-07 03:00:00,25,2016,1,7,3,3,0,48
1677,26677,2016-01-07 04:00:00,53,2016,1,7,4,3,0,75
1678,26678,2016-01-07 05:00:00,216,2016,1,7,5,3,0,246
1679,26679,2016-01-07 06:00:00,834,2016,1,7,6,3,0,857
1680,26680,2016-01-07 07:00:00,1596,2016,1,7,7,3,0,1645
1681,26681,2016-01-07 08:00:00,2237,2016,1,7,8,3,0,2255
1682,26682,2016-01-07 09:00:00,2425,2016,1,7,9,3,0,2453
1683,26683,2016-01-07 10:00:00,2466,2016,1,7,10,3,0,2503
1684,26684,2016-01-07 11:00:00,2502,2016,1,7,11,3,0,2507
1685,26685,2016-01-07 12:00:00,2478,2016,1,7,12,3,0,2458
1686,26686,2016-01-07 13:00:00,2490,2016,1,7,13,3,0,2462
1687,26687,2016-01-07 14:00:00,2442,2016,1,7,14,3,0,2420
1688,26688,2016-01-07 15:00:00,2372,2016,1,7,15,3,0,2320
1689,26689,2016-01-07 16:00:00,2109,2016,1,7,16,3,0,2049
1690,26690,2016-01-07 17:00:00,1446,2016,1,7,17,3,0,1359
1691,26691,2016-01-07 18:00:00,701,2016,1,7,18,3,0,669
1692,26692,2016-01-07 19:00:00,303,2016,1,7,19,3,0,289
1693,26693,2016-01-07 20:00:00,160,2016,1,7,20,3,0,164
1694,26694,2016-01-07 21:00:00,109,2016,1,7,21,3,0,119
1695,26695,2016-01-07 22:00:00,82,2016,1,7,22,3,0,91
1696,26696,2016-01-07 23:00:00,55,2016,1,7,23,3,0,70
1697,26697,2016-01-08 00:00:00,42,2016,1,8,0,4,0,55
1698,26698,2016-01-08 01:00:00,37,2016,1,8,1,4,0,49
1699,26699,2016-01-08 02:00:00,28,2016,1,8,2,4,0,46
1700,26700,2016-01-08 03:00:00,27,2016,1,8,3,4,0,46
1701,26701,2016-01-08 04:00:00,41,2016,1,8,4,4,0,62
1702,26702,2016-01-08 05:00:00,134,2016,1,8,5,4,0,153
1703,26703,2016-01-08 06:00:00,498,2016,1,8,6,4,0,492
1704,26704,2016-01-08 07:00:00,1026,2016,1,8,7,4,0,1023
1705,26705,2016-01-08 08:00:00,1607,2016,1,8,8,4,0,1518
1706,26706,2016-01-08 09:00:00,1812,2016,1,8,9,4,0,1692
1707,26707,2016-01-08 10:00:00,1843,2016,1,8,10,4,0,1727
1708,26708,2016-01-08 11:00:00,1847,2016,1,8,11,4,0,1710
1709,26709,2016-01-08 12:00:00,1736,2016,1,8,12,4,0,1587
1710,26710,2016-01-08 13:00:00,1654,2016,1,8,13,4,0,1500
1711,26711,2016-01-08 14:00:00,1531,2016,1,8,14,4,0,1392
1712,26712,2016-01-08 15:00:00,1389,2016,1,8,15,4,0,1214
1713,26713,2016-01-08 16:00:00,1068,2016,1,8,16,4,0,903
1714,26714,2016-01-08 17:00:00,638,2016,1,8,17,4,0,536
1715,26715,2016-01-08 18:00:00,255,2016,1,8,18,4,0,254
1716,26716,2016-01-08 19:00:00,128,2016,1,8,19,4,0,140
1717,26717,2016-01-08 20:00:00,95,2016,1,8,20,4,0,101
1718,26718,2016-01-08 21:00:00,80,2016,1,8,21,4,0,84
1719,26719,2016-01-08 22:00:00,58,2016,1,8,22,4,0,71
1720,26720,2016-01-08 23:00:00,40,2016,1,8,23,4,0,55
1721,26721,2016-01-09 00:00:00,31,2016,1,9,0,5,0,45
1722,26722,2016-01-09 01:00:00,31,2016,1,9,1,5,0,44
1723,26723,2016-01-09 02:00:00,30,2016,1,9,2,5,0,43
1724,26724,2016-01-09 03:00:00,30,2016,1,9,3,5,0,43
1725,26725,2016-01-09 04:00:00,29,2016,1,9,4,5,0,43
1726,26726,2016-01-09 05:00:00,28,2016,1,9,5,5,0,44
1727,26727,2016-01-09 06:00:00,32,2016,1,9,6,5,0,45
1728,26728,2016-01-09 07:00:00,45,2016,1,9,7,5,0,56
1729,26729,2016-01-09 08:00:00,62,2016,1,9,8,5,0,69
1730,26730,2016-01-09 09:00:00,83,2016,1,9,9,5,0,81
1731,26731,2016-01-09 10:00:00,94,2016,1,9,10,5,0,90
1732,26732,2016-01-09 11:00:00,97,2016,1,9,11,5,0,93
1733,26733,2016-01-09 12:00:00,98,2016,1,9,12,5,0,94
1734,26734,2016-01-09 13:00:00,95,2016,1,9,13,5,0,92
1735,26735,2016-01-09 14:00:00,83,2016,1,9,14,5,0,86
1736,26736,2016-01-09 15:00:00,75,2016,1,9,15,5,0,81
1737,26737,2016-01-09 16:00:00,64,2016,1,9,16,5,0,73
1738,26738,2016-01-09 17:00:00,53,2016,1,9,17,5,0,67
1739,26739,2016-01-09 18:00:00,46,2016,1,9,18,5,0,61
1740,26740,2016-01-09 19:00:00,35,2016,1,9,19,5,0,54
1741,26741,2016-01-09 20:00:00,32,2016,1,9,20,5,0,51
1742,26742,2016-01-09 21:00:00,30,2016,1,9,21,5,0,47
1743,26743,2016-01-09 22:00:00,25,2016,1,9,22,5,0,45
1744,26744,2016-01-09 23:00:00,25,2016,1,9,23,5,0,43
1745,26745,2016-01-10 00:00:00,24,2016,1,10,0,6,0,41
1746,26746,2016-01-10 01:00:00,27,2016,1,10,1,6,0,40
1747,26747,2016-01-10 02:00:00,23,2016,1,10,2,6,0,42
1748,26748,2016-01-10 03:00:00,22,2016,1,10,3,6,0,41
1749,26749,2016-01-10 04:00:00,25,2016,1,10,4,6,0,42
1750,26750,2016-01-10 05:00:00,22,2016,1,10,5,6,0,42
1751,26751,2016-01-10 06:00:00,24,2016,1,10,6,6,0,43
1752,26752,2016-01-10 07:00:00,24,2016,1,10,7,6,0,49
1753,26753,2016-01-10 08:00:00,40,2016,1,10,8,6,0,65
1754,26754,2016-01-10 09:00:00,68,2016,1,10,9,6,0,79
1755,26755,2016-01-10 10:00:00,123,2016,1,10,10,6,0,108
1756,26756,2016-01-10 11:00:00,135,2016,1,10,11,6,0,116
1757,26757,2016-01-10 12:00:00,151,2016,1,10,12,6,0,120
1758,26758,2016-01-10 13:00:00,141,2016,1,10,13,6,0,101
1759,26759,2016-01-10 14:00:00,99,2016,1,10,14,6,0,86
1760,26760,2016-01-10 15:00:00,68,2016,1,10,15,6,0,80
1761,26761,2016-01-10 16:00:00,64,2016,1,10,16,6,0,78
1762,26762,2016-01-10 17:00:00,60,2016,1,10,17,6,0,71
1763,26763,2016-01-10 18:00:00,54,2016,1,10,18,6,0,64
1764,26764,2016-01-10 19:00:00,47,2016,1,10,19,6,0,57
1765,26765,2016-01-10 20:00:00,48,2016,1,10,20,6,0,53
1766,26766,2016-01-10 21:00:00,40,2016,1,10,21,6,0,49
1767,26767,2016-01-10 22:00:00,35,2016,1,10,22,6,0,47
1768,26768,2016-01-10 23:00:00,33,2016,1,10,23,6,0,42
1769,26769,2016-01-11 00:00:00,29,2016,1,11,0,0,0,40
1770,26770,2016-01-11 01:00:00,24,2016,1,11,1,0,0,38
1771,26771,2016-01-11 02:00:00,22,2016,1,11,2,0,0,38
1772,26772,2016-01-11 03:00:00,22,2016,1,11,3,0,0,39
1773,26773,2016-01-11 04:00:00,55,2016,1,11,4,0,0,66
1774,26774,2016-01-11 05:00:00,233,2016,1,11,5,0,0,244
1775,26775,2016-01-11 06:00:00,891,2016,1,11,6,0,0,856
1776,26776,2016-01-11 07:00:00,1729,2016,1,11,7,0,0,1653
1777,26777,2016-01-11 08:00:00,2406,2016,1,11,8,0,0,2245
1778,26778,2016-01-11 09:00:00,2580,2016,1,11,9,0,0,2416
1779,26779,2016-01-11 10:00:00,2626,2016,1,11,10,0,0,2461
1780,26780,2016-01-11 11:00:00,2651,2016,1,11,11,0,0,2478
1781,26781,2016-01-11 12:00:00,2647,2016,1,11,12,0,0,2451
1782,26782,2016-01-11 13:00:00,2637,2016,1,11,13,0,0,2452
1783,26783,2016-01-11 14:00:00,2592,2016,1,11,14,0,0,2425
1784,26784,2016-01-11 15:00:00,2516,2016,1,11,15,0,0,2347
1785,26785,2016-01-11 16:00:00,2275,2016,1,11,16,0,0,2101
1786,26786,2016-01-11 17:00:00,1537,2016,1,11,17,0,0,1403
1787,26787,2016-01-11 18:00:00,744,2016,1,11,18,0,0,690
1788,26788,2016-01-11 19:00:00,260,2016,1,11,19,0,0,287
1789,26789,2016-01-11 20:00:00,125,2016,1,11,20,0,0,151
1790,26790,2016-01-11 21:00:00,82,2016,1,11,21,0,0,111
1791,26791,2016-01-11 22:00:00,63,2016,1,11,22,0,0,86
1792,26792,2016-01-11 23:00:00,53,2016,1,11,23,0,0,64
1793,26793,2016-01-12 00:00:00,46,2016,1,12,0,1,0,51
1794,26794,2016-01-12 01:00:00,37,2016,1,12,1,1,0,46
1795,26795,2016-01-12 02:00:00,31,2016,1,12,2,1,0,43
1796,26796,2016-01-12 03:00:00,32,2016,1,12,3,1,0,43
1797,26797,2016-01-12 04:00:00,65,2016,1,12,4,1,0,72
1798,26798,2016-01-12 05:00:00,266,2016,1,12,5,1,0,253
1799,26799,2016-01-12 06:00:00,940,2016,1,12,6,1,0,872
1800,26800,2016-01-12 07:00:00,1829,2016,1,12,7,1,0,1670
1801,26801,2016-01-12 08:00:00,2478,2016,1,12,8,1,0,2276
1802,26802,2016-01-12 09:00:00,2678,2016,1,12,9,1,0,2463
1803,26803,2016-01-12 10:00:00,2743,2016,1,12,10,1,0,2510
1804,26804,2016-01-12 11:00:00,2761,2016,1,12,11,1,0,2513
1805,26805,2016-01-12 12:00:00,2744,2016,1,12,12,1,0,2471
1806,26806,2016-01-12 13:00:00,2777,2016,1,12,13,1,0,2485
1807,26807,2016-01-12 14:00:00,2734,2016,1,12,14,1,0,2445
1808,26808,2016-01-12 15:00:00,2639,2016,1,12,15,1,0,2362
1809,26809,2016-01-12 16:00:00,2367,2016,1,12,16,1,0,2103
1810,26810,2016-01-12 17:00:00,1669,2016,1,12,17,1,0,1410
1811,26811,2016-01-12 18:00:00,871,2016,1,12,18,1,0,703
1812,26812,2016-01-12 19:00:00,405,2016,1,12,19,1,0,303
1813,26813,2016-01-12 20:00:00,273,2016,1,12,20,1,0,164
1814,26814,2016-01-12 21:00:00,210,2016,1,12,21,1,0,118
1815,26815,2016-01-12 22:00:00,185,2016,1,12,22,1,0,91
1816,26816,2016-01-12 23:00:00,167,2016,1,12,23,1,0,68
1817,26817,2016-01-13 00:00:00,160,2016,1,13,0,2,0,55
1818,26818,2016-01-13 01:00:00,154,2016,1,13,1,2,0,52
1819,26819,2016-01-13 02:00:00,153,2016,1,13,2,2,0,45
1820,26820,2016-01-13 03:00:00,148,2016,1,13,3,2,0,45
1821,26821,2016-01-13 04:00:00,183,2016,1,13,4,2,0,75
1822,26822,2016-01-13 05:00:00,337,2016,1,13,5,2,0,253
1823,26823,2016-01-13 06:00:00,1019,2016,1,13,6,2,0,869
1824,26824,2016-01-13 07:00:00,1856,2016,1,13,7,2,0,1667
1825,26825,2016-01-13 08:00:00,2501,2016,1,13,8,2,0,2285
1826,26826,2016-01-13 09:00:00,2700,2016,1,13,9,2,0,2482
1827,26827,2016-01-13 10:00:00,2751,2016,1,13,10,2,0,2529
1828,26828,2016-01-13 11:00:00,2774,2016,1,13,11,2,0,2533
1829,26829,2016-01-13 12:00:00,2634,2016,1,13,12,2,0,2485
1830,26830,2016-01-13 13:00:00,2616,2016,1,13,13,2,0,2497
1831,26831,2016-01-13 14:00:00,2596,2016,1,13,14,2,0,2454
1832,26832,2016-01-13 15:00:00,2496,2016,1,13,15,2,0,2359
1833,26833,2016-01-13 16:00:00,2261,2016,1,13,16,2,0,2101
1834,26834,2016-01-13 17:00:00,1559,2016,1,13,17,2,0,1411
1835,26835,2016-01-13 18:00:00,785,2016,1,13,18,2,0,708
1836,26836,2016-01-13 19:00:00,311,2016,1,13,19,2,0,314
1837,26837,2016-01-13 20:00:00,168,2016,1,13,20,2,0,175
1838,26838,2016-01-13 21:00:00,112,2016,1,13,21,2,0,127
1839,26839,2016-01-13 22:00:00,81,2016,1,13,22,2,0,94
1840,26840,2016-01-13 23:00:00,53,2016,1,13,23,2,0,69
1841,26841,2016-01-14 00:00:00,46,2016,1,14,0,3,0,58
1842,26842,2016-01-14 01:00:00,39,2016,1,14,1,3,0,53
1843,26843,2016-01-14 02:00:00,32,2016,1,14,2,3,0,48
1844,26844,2016-01-14 03:00:00,29,2016,1,14,3,3,0,47
1845,26845,2016-01-14 04:00:00,72,2016,1,14,4,3,0,73
1846,26846,2016-01-14 05:00:00,269,2016,1,14,5,3,0,247
1847,26847,2016-01-14 06:00:00,947,2016,1,14,6,3,0,856
1848,26848,2016-01-14 07:00:00,1762,2016,1,14,7,3,0,1644
1849,26849,2016-01-14 08:00:00,2440,2016,1,14,8,3,0,2254
1850,26850,2016-01-14 09:00:00,2651,2016,1,14,9,3,0,2454
1851,26851,2016-01-14 10:00:00,2695,2016,1,14,10,3,0,2502
1852,26852,2016-01-14 11:00:00,2700,2016,1,14,11,3,0,2506
1853,26853,2016-01-14 12:00:00,2660,2016,1,14,12,3,0,2459
1854,26854,2016-01-14 13:00:00,2669,2016,1,14,13,3,0,2464
1855,26855,2016-01-14 14:00:00,2640,2016,1,14,14,3,0,2419
1856,26856,2016-01-14 15:00:00,2565,2016,1,14,15,3,0,2321
1857,26857,2016-01-14 16:00:00,2263,2016,1,14,16,3,0,2047
1858,26858,2016-01-14 17:00:00,1539,2016,1,14,17,3,0,1359
1859,26859,2016-01-14 18:00:00,764,2016,1,14,18,3,0,667
1860,26860,2016-01-14 19:00:00,291,2016,1,14,19,3,0,290
1861,26861,2016-01-14 20:00:00,158,2016,1,14,20,3,0,161
1862,26862,2016-01-14 21:00:00,111,2016,1,14,21,3,0,119
1863,26863,2016-01-14 22:00:00,88,2016,1,14,22,3,0,89
1864,26864,2016-01-14 23:00:00,60,2016,1,14,23,3,0,67
1865,26865,2016-01-15 00:00:00,49,2016,1,15,0,4,0,55
1866,26866,2016-01-15 01:00:00,38,2016,1,15,1,4,0,48
1867,26867,2016-01-15 02:00:00,34,2016,1,15,2,4,0,47
1868,26868,2016-01-15 03:00:00,32,2016,1,15,3,4,0,47
1869,26869,2016-01-15 04:00:00,52,2016,1,15,4,4,0,62
1870,26870,2016-01-15 05:00:00,166,2016,1,15,5,4,0,152
1871,26871,2016-01-15 06:00:00,556,2016,1,15,6,4,0,492
1872,26872,2016-01-15 07:00:00,1131,2016,1,15,7,4,0,1025
1873,26873,2016-01-15 08:00:00,1724,2016,1,15,8,4,0,1515
1874,26874,2016-01-15 09:00:00,2001,2016,1,15,9,4,0,1690
1875,26875,2016-01-15 10:00:00,2047,2016,1,15,10,4,0,1726
1876,26876,2016-01-15 11:00:00,2040,2016,1,15,11,4,0,1714
1877,26877,2016-01-15 12:00:00,1888,2016,1,15,12,4,0,1589
1878,26878,2016-01-15 13:00:00,1768,2016,1,15,13,4,0,1501
1879,26879,2016-01-15 14:00:00,1586,2016,1,15,14,4,0,1394
1880,26880,2016-01-15 15:00:00,1362,2016,1,15,15,4,0,1214
1881,26881,2016-01-15 16:00:00,1007,2016,1,15,16,4,0,902
1882,26882,2016-01-15 17:00:00,596,2016,1,15,17,4,0,535
1883,26883,2016-01-15 18:00:00,263,2016,1,15,18,4,0,254
1884,26884,2016-01-15 19:00:00,125,2016,1,15,19,4,0,142
1885,26885,2016-01-15 20:00:00,86,2016,1,15,20,4,0,99
1886,26886,2016-01-15 21:00:00,72,2016,1,15,21,4,0,83
1887,26887,2016-01-15 22:00:00,61,2016,1,15,22,4,0,68
1888,26888,2016-01-15 23:00:00,46,2016,1,15,23,4,0,53
1889,26889,2016-01-16 00:00:00,41,2016,1,16,0,5,0,46
1890,26890,2016-01-16 01:00:00,43,2016,1,16,1,5,0,46
1891,26891,2016-01-16 02:00:00,38,2016,1,16,2,5,0,42
1892,26892,2016-01-16 03:00:00,34,2016,1,16,3,5,0,43
1893,26893,2016-01-16 04:00:00,36,2016,1,16,4,5,0,44
1894,26894,2016-01-16 05:00:00,36,2016,1,16,5,5,0,43
1895,26895,2016-01-16 06:00:00,40,2016,1,16,6,5,0,49
1896,26896,2016-01-16 07:00:00,46,2016,1,16,7,5,0,56
1897,26897,2016-01-16 08:00:00,60,2016,1,16,8,5,0,69
1898,26898,2016-01-16 09:00:00,85,2016,1,16,9,5,0,82
1899,26899,2016-01-16 10:00:00,100,2016,1,16,10,5,0,90
1900,26900,2016-01-16 11:00:00,101,2016,1,16,11,5,0,94
1901,26901,2016-01-16 12:00:00,102,2016,1,16,12,5,0,94
1902,26902,2016-01-16 13:00:00,98,2016,1,16,13,5,0,91
1903,26903,2016-01-16 14:00:00,92,2016,1,16,14,5,0,88
1904,26904,2016-01-16 15:00:00,77,2016,1,16,15,5,0,80
1905,26905,2016-01-16 16:00:00,64,2016,1,16,16,5,0,75
1906,26906,2016-01-16 17:00:00,53,2016,1,16,17,5,0,67
1907,26907,2016-01-16 18:00:00,49,2016,1,16,18,5,0,61
1908,26908,2016-01-16 19:00:00,41,2016,1,16,19,5,0,57
1909,26909,2016-01-16 20:00:00,42,2016,1,16,20,5,0,51
1910,26910,2016-01-16 21:00:00,37,2016,1,16,21,5,0,48
1911,26911,2016-01-16 22:00:00,35,2016,1,16,22,5,0,44
1912,26912,2016-01-16 23:00:00,33,2016,1,16,23,5,0,44
1913,26913,2016-01-17 00:00:00,37,2016,1,17,0,6,0,41
1914,26914,2016-01-17 01:00:00,33,2016,1,17,1,6,0,42
1915,26915,2016-01-17 02:00:00,33,2016,1,17,2,6,0,41
1916,26916,2016-01-17 03:00:00,33,2016,1,17,3,6,0,41
1917,26917,2016-01-17 04:00:00,35,2016,1,17,4,6,0,40
1918,26918,2016-01-17 05:00:00,56,2016,1,17,5,6,0,41
1919,26919,2016-01-17 06:00:00,67,2016,1,17,6,6,0,45
1920,26920,2016-01-17 07:00:00,70,2016,1,17,7,6,0,52
1921,26921,2016-01-17 08:00:00,84,2016,1,17,8,6,0,61
1922,26922,2016-01-17 09:00:00,107,2016,1,17,9,6,0,81
1923,26923,2016-01-17 10:00:00,156,2016,1,17,10,6,0,108
1924,26924,2016-01-17 11:00:00,167,2016,1,17,11,6,0,116
1925,26925,2016-01-17 12:00:00,173,2016,1,17,12,6,0,118
1926,26926,2016-01-17 13:00:00,149,2016,1,17,13,6,0,100
1927,26927,2016-01-17 14:00:00,116,2016,1,17,14,6,0,83
1928,26928,2016-01-17 15:00:00,58,2016,1,17,15,6,0,81
1929,26929,2016-01-17 16:00:00,55,2016,1,17,16,6,0,75
1930,26930,2016-01-17 17:00:00,48,2016,1,17,17,6,0,69
1931,26931,2016-01-17 18:00:00,44,2016,1,17,18,6,0,64
1932,26932,2016-01-17 19:00:00,43,2016,1,17,19,6,0,58
1933,26933,2016-01-17 20:00:00,41,2016,1,17,20,6,0,54
1934,26934,2016-01-17 21:00:00,38,2016,1,17,21,6,0,49
1935,26935,2016-01-17 22:00:00,38,2016,1,17,22,6,0,46
1936,26936,2016-01-17 23:00:00,31,2016,1,17,23,6,0,43
1937,26937,2016-01-18 00:00:00,31,2016,1,18,0,0,1,48
1938,26938,2016-01-18 01:00:00,28,2016,1,18,1,0,1,46
1939,26939,2016-01-18 02:00:00,27,2016,1,18,2,0,1,44
1940,26940,2016-01-18 03:00:00,27,2016,1,18,3,0,1,45
1941,26941,2016-01-18 04:00:00,58,2016,1,18,4,0,1,65
1942,26942,2016-01-18 05:00:00,224,2016,1,18,5,0,1,170
1943,26943,2016-01-18 06:00:00,841,2016,1,18,6,0,1,564
1944,26944,2016-01-18 07:00:00,1555,2016,1,18,7,0,1,1004
1945,26945,2016-01-18 08:00:00,1940,2016,1,18,8,0,1,1258
1946,26946,2016-01-18 09:00:00,2045,2016,1,18,9,0,1,1335
1947,26947,2016-01-18 10:00:00,2099,2016,1,18,10,0,1,1358
1948,26948,2016-01-18 11:00:00,2113,2016,1,18,11,0,1,1370
1949,26949,2016-01-18 12:00:00,2094,2016,1,18,12,0,1,1362
1950,26950,2016-01-18 13:00:00,2087,2016,1,18,13,0,1,1362
1951,26951,2016-01-18 14:00:00,2085,2016,1,18,14,0,1,1349
1952,26952,2016-01-18 15:00:00,2024,2016,1,18,15,0,1,1305
1953,26953,2016-01-18 16:00:00,1819,2016,1,18,16,0,1,1171
1954,26954,2016-01-18 17:00:00,1208,2016,1,18,17,0,1,768
1955,26955,2016-01-18 18:00:00,619,2016,1,18,18,0,1,387
1956,26956,2016-01-18 19:00:00,257,2016,1,18,19,0,1,177
1957,26957,2016-01-18 20:00:00,134,2016,1,18,20,0,1,104
1958,26958,2016-01-18 21:00:00,94,2016,1,18,21,0,1,81
1959,26959,2016-01-18 22:00:00,68,2016,1,18,22,0,1,65
1960,26960,2016-01-18 23:00:00,49,2016,1,18,23,0,1,54
1961,26961,2016-01-19 00:00:00,38,2016,1,19,0,1,0,52
1962,26962,2016-01-19 01:00:00,36,2016,1,19,1,1,0,47
1963,26963,2016-01-19 02:00:00,35,2016,1,19,2,1,0,44
1964,26964,2016-01-19 03:00:00,30,2016,1,19,3,1,0,42
1965,26965,2016-01-19 04:00:00,61,2016,1,19,4,1,0,72
1966,26966,2016-01-19 05:00:00,261,2016,1,19,5,1,0,252
1967,26967,2016-01-19 06:00:00,935,2016,1,19,6,1,0,871
1968,26968,2016-01-19 07:00:00,1757,2016,1,19,7,1,0,1669
1969,26969,2016-01-19 08:00:00,2368,2016,1,19,8,1,0,2274
1970,26970,2016-01-19 09:00:00,2600,2016,1,19,9,1,0,2462
